user_id,profile
1106,"Movie Dostana Tarun Mansukhani Abhishek Bachchan, John Abraham, Priyanka Chopra, Bobby Deol, Kiron Kher, Sushmita Mukherjee, Shrey Bawa, Boman Irani India, United States April 1, 2020 2008 TV-14 142 min Comedies, Dramas, International Movies To win over a landlady who only accepts women as tenants, two men pose as a couple â but the jig may be up when they both fall for their flatmate."
6645,"Movie Animal Crackers Tony Bancroft, Scott Christian Sava Emily Blunt, John Krasinski, Ian McKellen, Danny DeVito, Raven-SymonÃ©, Patrick Warburton, Wallace Shawn, Gilbert Gottfried, Tara Strong, Harvey Fierstein, James Arnold Taylor, Kevin Grevioux, Sylvester Stallone, Lydia Rose Taylor China, Spain, South Korea, United States July 24, 2020 2020 TV-Y7 106 min Children & Family Movies, Comedies Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle's hands."
72,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
5757,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
2684,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
3363,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
7727,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
3595,"Movie Dr. Seuss' The Cat in the Hat Bo Welch Mike Myers, Alec Baldwin, Kelly Preston, Dakota Fanning, Spencer Breslin, Amy Hill, Sean Hayes, Dan Castellaneta United States May 1, 2019 2003 PG 82 min Children & Family Movies, Comedies While Mom is away, a bored little boy and girl are visited by the Cat in the Hat, who proceeds to turn the house into the ""mother of all messes."""
5766,"Movie Bebe's Kids Bruce W. Smith Faizon Love, Vanessa Bell Calloway, Wayne Collins, Jonell Green, Marques Houston, Tone-Loc, Myra J., Nell Carter United States November 20, 2019 1992 PG-13 73 min Comedies When ladies' man Robin meets Jamika, he falls head over heels, but she greets him with four surprises: her son and her girlfriend Bebe's three kids."
9175,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
8504,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
8320,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
9552,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
2571,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
7784,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
4117,"Movie Coach Carter Thomas Carter Samuel L. Jackson, Rob Brown, Robert Ri'chard, Rick Gonzalez, Nana Gbewonyo, Antwon Tanner, Channing Tatum, Ashanti, Texas Battle, Denise Dowse, Debbi Morgan United States, Germany January 1, 2020 2005 PG-13 137 min Dramas, Sports Movies Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance."
3768,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
569,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
8878,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
3899,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
5372,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
1917,"Movie Awara Paagal Deewana Vikram Bhatt Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Preeti Jhangiani, Amrita Arora, Aarti Chhabria, Paresh Rawal, Johny Lever, Rahul Dev, Supriya Pilgaonkar India February 16, 2021 2002 TV-14 162 min Action & Adventure, Comedies, Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance."
8412,"Movie Kill Bill: Vol. 2 Quentin Tarantino Uma Thurman, David Carradine, Michael Madsen, Daryl Hannah, Gordon Liu, Michael Parks, Perla Haney-Jardine, Helen Kim, Claire Smithies, Clark Middleton United States January 1, 2020 2004 R 137 min Action & Adventure The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise."
3832,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1205,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
9018,"Movie BASEketball David Zucker Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn United States November 1, 2018 1998 R 103 min Comedies, Sports Movies When two slackers' made-up sport, BASEketball, becomes a national craze, they hope to cash in on the basketball/baseball hybrid's popularity."
9726,"Movie Benji: Off the Leash Joe Camp Nick Whitaker, Chris Kendrick, Randall Newsome, Duane Stephens, Lincoln Hoppe, Christy Summerhays, Scott Wilkinson United States March 6, 2018 2004 PG 100 min Children & Family Movies, Dramas Benji is back in this charming story that's told from the pooch's point of view, tracking his early days as a pup to his current life in showbiz."
1672,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
8204,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
4829,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
2378,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1213,"Movie Four Weddings and a Funeral Mike Newell Hugh Grant, Andie MacDowell, James Fleet, Simon Callow, John Hannah, Kristin Scott Thomas, David Bower, Charlotte Coleman, David Haig, Rowan Atkinson, Sophie Thompson, Anna Chancellor, Corin Redgrave United Kingdom August 1, 2019 1994 R 118 min Classic Movies, Comedies, International Movies A commitment-phobic Brit tries to reconnect with an alluring American who's about to make a seemingly awful mistake by marrying a wealthy, boring man."
2332,"Movie Charlie's Angels McG Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray, Sam Rockwell, Kelly Lynch, Tim Curry, Crispin Glover, Matt LeBlanc, LL Cool J, Tom Green, Luke Wilson United States, Germany July 1, 2021 2000 PG-13 98 min Action & Adventure, Comedies A tight-knit trio of specially trained agents wield weapons â and charm â as they track down stolen software in this reboot of the classic TV series."
3425,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
2951,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
5990,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
7770,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
3539,"Movie Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin United States, Canada August 1, 2021 2002 PG-13 142 min Dramas An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
2704,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
9443,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
8435,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
4643,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
2975,"Movie Andaz Apna Apna Rajkumar Santoshi Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor, Paresh Rawal, Mehmood, Deven Verma, Jagdeep, Shakti Kapoor India May 11, 2020 1994 TV-14 160 min Action & Adventure, Comedies, Cult Movies Broke and with no concrete plans for the future, two young men discover that a stunning heiress lives nearby and try to charm her into marriage."
1782,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
5265,"Movie Awara Paagal Deewana Vikram Bhatt Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Preeti Jhangiani, Amrita Arora, Aarti Chhabria, Paresh Rawal, Johny Lever, Rahul Dev, Supriya Pilgaonkar India February 16, 2021 2002 TV-14 162 min Action & Adventure, Comedies, Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance."
9714,"Movie A Cinderella Story Mark Rosman Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg United States, Canada September 1, 2021 2004 PG 95 min Children & Family Movies, Comedies Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?"
7414,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
534,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
3289,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
5834,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
82,"Movie Diary of a Chambermaid BenoÃ®t Jacquot LÃ©a Seydoux, Vincent Lindon, Clotilde Mollet, HervÃ© Pierre, MÃ©lodie Valemberg, Patrick d'AssumÃ§ao, Vincent Lacoste, JosÃ©phine Derenne, Dominique Reymond France, Belgium December 3, 2016 2015 NR 96 min Dramas, International Movies An attractive young woman goes to work as a chambermaid for a troublesome couple. The wife is unreasonable, and the husband won't stop hitting on her."
